url,country_code,scope_hint,canonical_url,crawler_path,priority,notes
https://euco.org.uk/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0800; musicbrainz_ids=04496edb-fa84-47e9-b768-b40e39224acd; entities=European Union Chamber Orchestra; entity_types=Orchestra; calendar_status=current_events; review_confidence=high; evidence=https://euco.org.uk/wp-content/uploads/2021/01/ConcertoEuropeHYPERION.jpg
https://eugendoga.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0801; musicbrainz_ids=0e961d8e-2f3e-4401-95fd-295b9647ba59; entities=Евгений Дога; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.eugendoga.com/ro/Opera-DIALOGURILE-DRAGOSTEI
https://eveegoyan.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0806; musicbrainz_ids=aec430f8-c8f2-4ff8-9436-9c704d652d1b; entities=Eve Egoyan; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://eveegoyan.com/upcoming-performances/upcoming/
https://fabriziopaterlini.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0813; musicbrainz_ids=066160ce-d1fe-4e93-a446-2f72f15a580b; entities=Fabrizio Paterlini; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://fabriziopaterlini.com/2024-china-tour
https://faieviolin.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0816; musicbrainz_ids=348eba2d-21f9-472c-915b-cea5092cd9de; entities=Gail Hernández Rosa; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=
https://fatmasaid.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0823; musicbrainz_ids=806fafe5-e6b4-4b1c-b41f-f4776ded595c; entities=Fatma Said; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.fatmasaid.com/schedule
https://fcmc.org.au/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0825; musicbrainz_ids=f5059e52-df32-4404-8dc9-5b74116e9ab2; entities=Chris Nylstoch; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://fcmc.org.au/events/
https://federicoalbanese.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0828; musicbrainz_ids=ec046e44-a52d-41bc-b83a-9ec4ade74e06; entities=Federico Albanese; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=
https://fennesz.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0835; musicbrainz_ids=a6f8d42d-d3ff-4268-8d39-ee01341733bb; entities=Fennesz; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.fennesz.com/live-events
https://fioramusic.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0859; musicbrainz_ids=848d4a7f-8213-46c8-9936-e58b83e8a1d1; entities=Fiora; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=http://fioramusic.com/
https://florianchristl.de/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0869; musicbrainz_ids=5faa961a-b425-4069-8b61-6e3ceb0ff4ef; entities=Florian Christl; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://florianchristl.de/pages/concerts
https://francescopiemontesi.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0880; musicbrainz_ids=fe2395f5-6bb1-40b5-8bb0-ec2765159124; entities=Francesco Piemontesi; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://francescopiemontesi.com/shedule/
https://frankmartin.org/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0893; musicbrainz_ids=3de0b29a-602c-49dc-ba54-81706c98f3c5; entities=Frank Martin; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=http://www.frankmartin.org/calendar/
https://fredfrith.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0899; musicbrainz_ids=4801bad4-1b42-4c9e-84b1-bf61067ab67c; entities=Fred Frith; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.fredfrith.com/live
https://fredhersch.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0900; musicbrainz_ids=f573100a-b05b-4286-83f0-5620adf73695; entities=Fred Hersch; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://fredhersch.com/tour/august-22-2026-the-pocket-fred-hersch-solo/
https://gabrielamontero.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0915; musicbrainz_ids=1d8dc1fd-d345-4030-b62c-00046136eef4; entities=Gabriela Montero; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.gabrielamontero.com/schedule-1
https://gabrielfeltz.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0916; musicbrainz_ids=27d4fb08-026f-40e9-b01b-0b6c502eb5d1; entities=Gabriel Feltz; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.gabrielfeltz.com/calendar
https://gabrielprokofiev.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0918; musicbrainz_ids=5b2384ba-0c50-46ee-8e3d-7c208dd96060; entities=Gabriel Prokofiev; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.gabrielprokofiev.com/performances
https://gamazda.net/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0922; musicbrainz_ids=4a41fdca-b932-4f83-8473-bcbae71f0dd6; entities=Gamazda; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://gamazda.net/concerts/
https://gary-hoffman.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0926; musicbrainz_ids=76ab5a1c-8301-41f3-ab87-3c1fc7c4309b; entities=Gary Hoffman; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=http://www.gary-hoffman.com/concerts/
https://garyryan.co.uk/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0929; musicbrainz_ids=d28ecac6-2f15-4fb8-9879-265861a8a26e; entities=Gary Ryan; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://garyryan.co.uk/events/
https://gauchojazz.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0932; musicbrainz_ids=ffba97f2-e713-4891-921c-c992daf2cd17; entities=Dave Ricketts; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://gauchojazz.com/#booking-inquires
https://gavinbryars.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0933; musicbrainz_ids=af88ef96-ba9c-441c-9291-ac4389cd1464; entities=Gavin Bryars; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=
https://gavlesymfoniorkester.se/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0934; musicbrainz_ids=4e37909a-21f9-4eba-a97d-3c661f3f60bd; entities=Gävle symfoniorkester; entity_types=Orchestra; calendar_status=current_events; review_confidence=high; evidence=https://www.gavlesymfoniorkester.se/#eventslider
https://gemma-rosefield.co.uk/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0936; musicbrainz_ids=b985f87a-146e-4ee8-989d-02a50883f9e1; entities=Gemma Rosefield; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.gemma-rosefield.co.uk/concerts
https://genekoshinski.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0937; musicbrainz_ids=dacb7bd2-c9d2-4090-80f3-79c3fad9e98e; entities=Gene Koshinski; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.genekoshinski.com/schedule/past-events.html
https://geraldfinley.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0946; musicbrainz_ids=77ad20a8-a413-4054-8c09-385794e20719; entities=Gerald Finley; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.geraldfinley.com/
https://gershwin.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0951; musicbrainz_ids=65744963-191a-44ef-a3c7-b693a808a158; entities=George Gershwin; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://gershwin.com/calendar/
https://gheorghezamfir.ro/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0956; musicbrainz_ids=4024e553-6dd7-426c-9ff4-323b17a01063; entities=Gheorghe Zamfir; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.gheorghezamfir.ro/festival-2024
https://gianandreanoseda.com/home_e.aspx,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0960; musicbrainz_ids=7bf70168-f9e0-4adc-a04f-de84b1cf1c8a; entities=Gianandrea Noseda; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=
https://giancarlo-guerrero.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0961; musicbrainz_ids=73937421-92c6-480b-851e-179a713d7b1b; entities=Giancarlo Guerrero; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.giancarlo-guerrero.com/concerts
https://gibranalcocer.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0962; musicbrainz_ids=ea10b166-ba8d-460a-9080-d53bc90a9c2f; entities=Gibran Alcocer; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://gibranalcocer.com/pages/events
https://gillianwhitehead.co.nz/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0970; musicbrainz_ids=c638c6b8-3c25-4b47-a3e3-6fc5e3491a0e; entities=Gillian Whitehead; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.gillianwhitehead.co.nz/
https://gilshaham.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0971; musicbrainz_ids=7bb53313-9859-45e6-9201-5a922e6059e5; entities=Gil Shaham; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://gilshaham.com/schedule/
https://gliangeligeneve.ch/pages/accueil,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0985; musicbrainz_ids=b13e3667-91b4-47d6-b871-0986865aa4c1; entities=Gli Angeli Genève; entity_types=Group; calendar_status=current_events; review_confidence=high; evidence=https://www.gliangeligeneve.ch/pages/agenda
https://gloriachengpiano.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL0987; musicbrainz_ids=388096db-ccce-43de-87b7-1ed72e3b5f8d; entities=Gloria Cheng; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.gloriachengpiano.com/gloria_cheng_performances.html
https://grazianodurso.it/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1005; musicbrainz_ids=4ac3e29d-08d9-410b-82f0-f5cdc1989350; entities=Graziano D'Urso; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=
https://gregorygolub.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1009; musicbrainz_ids=9dab4858-ae1e-48bf-9cc0-4f371f9f315b; entities=Gregory Golub; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://gregorygolub.com/
https://handonahkur.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1032; musicbrainz_ids=0f924ab1-f34f-4cc6-bd78-632a94a45386; entities=Hando Nahkur; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=http://handonahkur.com/handos-music/performances/
https://hannulintu.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1037; musicbrainz_ids=4c1f3d69-e159-4589-a2c6-85934cf3932d; entities=Hannu Lintu; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.hannulintu.com/calendar
https://hansaavik.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1039; musicbrainz_ids=0ca07906-b7d7-44b8-8117-7dc7447d28bd; entities=Hans Christian Aavik; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.hansaavik.com/past-events
https://haruto-katayama-composer.jimdosite.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1048; musicbrainz_ids=230c3952-1371-4162-9c7a-6e3cd2ed4711; entities=片山温仁; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://haruto-katayama-composer.jimdosite.com/
https://hebo.fi/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1055; musicbrainz_ids=078e3e21-ff7a-4778-8eb0-a8a234505de4; entities=Helsingin Barokkiorkesteri; entity_types=Orchestra; calendar_status=current_events; review_confidence=high; evidence=https://www.hebo.fi/concerts/
https://heinali.info/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1058; musicbrainz_ids=cafc7b39-3dd9-41da-82cf-a1d01d481ede; entities=Heinali; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.heinali.info/live
https://helenegrimaud.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1064; musicbrainz_ids=6a7ecd70-e453-4808-a776-d5f3e4102cc3; entities=Hélène Grimaud; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://helenegrimaud.com/calendar/
https://helenjanelong.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1066; musicbrainz_ids=d6149155-959d-4f57-9264-9568da90caa9; entities=Helen Jane Long; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://helenjanelong.com/events/category/tour-dates-2026/
https://helmutlotti.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1068; musicbrainz_ids=ed0d833d-8a7d-4475-afa5-58ed5b49c316; entities=Helmut Lotti; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=
https://herbiehancock.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1080; musicbrainz_ids=27613b78-1b9d-4ec3-9db5-fa0743465fdd; entities=Herbie Hancock; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.herbiehancock.com/tour/
https://hildurness.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1088; musicbrainz_ids=8a399a51-6b93-448e-82c0-f86c83602605; entities=Hildur Guðnadóttir; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.hildurness.com/blog/2025/8/16/hildur-gunadttir-presents-where-to-from-at-volksbhne-am-rosa-luxemburg-platz-berlin
https://hillborg.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1089; musicbrainz_ids=3f6957a7-c16c-4659-9a19-c1210efe3f80; entities=Anders Hillborg; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=
https://howardshore.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1102; musicbrainz_ids=9b58672a-e68e-4972-956e-a8985a165a1f; entities=Howard Shore; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://howardshore.com/rentals/
https://ibrahimmaalouf.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1121; musicbrainz_ids=af575726-1437-4b53-b6e6-343bc5f16817; entities=Ibrahim Maalouf; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.ibrahimmaalouf.com/accueil/concerts/
https://igorlonghi.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1126; musicbrainz_ids=2301fb31-fc8a-404f-9096-1501f8d710f0; entities=Igor Longhi; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.igorlonghi.com/
https://indianclassical.net/a/faiyaz-khan,,,,,0,"Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1146,MBURL1147; musicbrainz_ids=031f1525-913c-40a7-a6cd-712f1d78bceb,75f331df-f740-4997-9913-71c6be48594a; entities=Bhimsen Joshi | Faiyaz Khan; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://indianclassical.net/events"
https://ingolfwunder.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1149; musicbrainz_ids=ee7ebe6e-b82b-48dc-a1b0-757499a034ee; entities=Ingolf Wunder; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://ingolfwunder.com/concerts/
https://inonbarnatan.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1152; musicbrainz_ids=e05d7222-6d1c-4254-945e-f4cc9be9b521; entities=Inon Barnatan; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=
https://isabellevankeulen.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1160; musicbrainz_ids=115cf22f-059c-46ad-ab58-609e0415ab51; entities=Isabelle van Keulen; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.isabellevankeulen.com/agenda
https://jakubjozeforlinski.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1186; musicbrainz_ids=150049b4-0a48-4c19-82d5-1180dc06ff8b; entities=Jakub Józef Orliński; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.jakubjozeforlinski.com/#tour
https://james-baillieu.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1187; musicbrainz_ids=40495c1c-db49-4028-be23-7c6de746a800; entities=James Baillieu; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://james-baillieu.com/#events
https://jamesconlon.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1189; musicbrainz_ids=0a4a9585-c3c7-4231-a19a-465041b7d99f; entities=James Conlon; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=http://jamesconlon.com/schedule/
https://jamesgalway.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1193; musicbrainz_ids=84045b93-beb0-4bc8-a855-93266ec6bbdc; entities=James Galway; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=http://www.jamesgalway.com/tour
https://jameslee3music.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1198; musicbrainz_ids=c771a860-f75e-40b7-af3a-28f3442b13ae; entities=James Lee III; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.jameslee3music.com/calendar
https://jamesprimosch.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1200; musicbrainz_ids=90ffd452-ca5c-46fd-899a-636bd4ac4850; entities=James Primosch; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=
https://jaschaheifetz.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1213; musicbrainz_ids=eb7fb527-e324-441c-a0e9-63b5f899d990; entities=Jascha Heifetz; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://jaschaheifetz.com/
https://jasonvieaux.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1219; musicbrainz_ids=e71c5306-dfc8-499b-b0b7-de8bacacdf00; entities=Jason Vieaux; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://jasonvieaux.com/tour/
https://javierperianes.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1220; musicbrainz_ids=5381a222-0e34-4b45-b611-713c49f3989e; entities=Javier Perianes; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.javierperianes.com/en/calendar
https://jaysongillham.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1221; musicbrainz_ids=9c26d57a-a422-488b-b705-8165dfb1c32e; entities=Jayson Gillham; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.jaysongillham.com/schedule
https://jeanmuller.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL2116; musicbrainz_ids=45ab1c99-c2fe-4a74-be00-50e981572e7f; entities=Jean Muller; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.jeanmuller.com/calendar
https://jeanyvesthibaudet.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1235; musicbrainz_ids=519e9293-89ad-4413-af85-f00d4816bd46; entities=Jean‐Yves Thibaudet; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.jeanyvesthibaudet.com/concerts
https://jenniferhigdon.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1238; musicbrainz_ids=d290f880-28bb-4985-b6e5-de678b0077cb; entities=Jennifer Higdon; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=http://jenniferhigdon.com/performancesresidencies.html
https://jenniferkoh.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1239; musicbrainz_ids=b347cd47-034f-4437-8419-ca3f372ca8b4; entities=Jennifer Koh; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=
https://jeremyfilsellmusic.wordpress.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1242; musicbrainz_ids=5180ae24-4cf0-4328-801a-62a5a98f1480; entities=Jeremy Filsell; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=
https://jesusguridi.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1251; musicbrainz_ids=c6b60ff3-f4eb-4b7c-8c70-5cb8ac5b8baa; entities=Jesús Guridi Bidaola; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=
https://jitkahosprova.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1257; musicbrainz_ids=154ec8dd-fa1c-4d5d-a891-cfe0c3d84b49; entities=Jitka Hosprová; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=http://jitkahosprova.com/concerts/
https://joanlabarbara.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1260; musicbrainz_ids=2aabf4be-f80b-4846-9689-6c0cd99614b4; entities=Joan La Barbara; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=
https://joanmagrane.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1261; musicbrainz_ids=6216be9d-4ffa-440d-bad8-09f1073f79a1; entities=Joan Magrané Figuera; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://joanmagrane.com/calendar/
https://jobytalbot.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1266; musicbrainz_ids=53588060-c3bb-4c30-bb60-462e5b8aa270; entities=Joby Talbot; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.jobytalbot.com/calendar
https://joepbeving.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1272; musicbrainz_ids=26eaac94-68f0-482c-9479-931190092457; entities=Joep Beving; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.joepbeving.com/concerts/
https://johannarose.net/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1274; musicbrainz_ids=cb6b9172-ccbb-4a1d-b2b1-83ad9bcb8c48; entities=Johanna Rose; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://johannarose.net/calendar/
https://johnfahey.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1284; musicbrainz_ids=95bb27d2-43c7-4a92-85ee-f95a245f0ee4; entities=John Fahey; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.johnfahey.com/sligoriver.html
https://johnlutheradams.net/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1289; musicbrainz_ids=96681463-98e2-4032-9728-5fbb7b002427; entities=John Luther Adams; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.johnlutheradams.net/calendar
https://johnmccabe.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1290; musicbrainz_ids=96df4f19-232c-4215-9a9c-aeacc2378655; entities=John McCabe; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=http://www.johnmccabe.com/events.htm
https://johnrutter.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1299; musicbrainz_ids=c6985804-1f68-436f-b46b-e3e72529568f; entities=John Rutter; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://johnrutter.com/events
https://johnstorgards.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1300; musicbrainz_ids=dabe4b28-239c-4c53-9f29-df52137c1906; entities=John Storgårds; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://johnstorgards.com/calendar
https://jonaskaufmann.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1311; musicbrainz_ids=4b873b02-cfdf-43d0-ac84-9cdd8e26903b; entities=Jonas Kaufmann; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=
https://jonathananer.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1312; musicbrainz_ids=7efdd445-bc69-45ed-8822-82b45e7e37c1; entities=Jonathan Aner; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.jonathananer.com/#concerts
https://jonathanbiss.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1313; musicbrainz_ids=630741b0-35bb-4c09-991e-64f98851d18a; entities=Jonathan Biss; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.jonathanbiss.com/calendar
https://jonathanleshnoff.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1315; musicbrainz_ids=0f4948a6-e9e5-47b1-9087-cdfb9933519b; entities=Jonathan Leshnoff; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.jonathanleshnoff.com/performances
https://jonathanpowell.wordpress.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1317; musicbrainz_ids=da06bd7f-8078-4071-9886-309fcfbfc098; entities=Jonathan Powell; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://jonathanpowell.wordpress.com/concerts/
https://jonathanstockhammer.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1319; musicbrainz_ids=4cc52f31-9653-4ad3-9d4b-ce624f9ed98b; entities=Jonathan Stockhammer; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://jonathanstockhammer.com/calendar/
https://joquail.co.uk/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1327; musicbrainz_ids=1b8bcbbc-70cb-4f9b-9d0f-42158f331d21; entities=Jo Quail; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.joquail.co.uk/concerts/
https://josephstrickland.blogspot.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1331; musicbrainz_ids=033dc01f-bf37-498a-89d9-8639364a2a78; entities=Joseph Strickland; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=http://josephstrickland.blogspot.com/2021/10/psycho-killer-premiere-dual-mania-at.html
https://joshvietti.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1335; musicbrainz_ids=67c1c59f-15a9-4e34-9020-62d4e9ec1b2b; entities=Josh Vietti; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=http://www.joshvietti.com/shows
https://jounisomero.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1339; musicbrainz_ids=58144496-bc2b-4f84-a5f4-b94c1519c963; entities=Jouni Somero; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=https://www.jounisomero.com/
https://joycedidonato.com/,,,,,0,Discovered via MusicBrainz official-homepage review v2; candidates=MBURL1341; musicbrainz_ids=15e4f8a1-09f7-40c7-b9b1-93fa65b869ea; entities=Joyce DiDonato; entity_types=Person; calendar_status=current_events; review_confidence=high; evidence=
